time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4000000000000017,0.5453805001469353,-0.07124950292700588,15.572264385250563,6.243501793079579,6.27254198859772,0.0,0.5860958860942246,-0.07899133649786706,4.190632855434983,-0.08601190099967473,0.006024841903847008,0.0,467.0605640228977,466.471414959142,467.48039534375147,469.37433741721986
2.4600000000000017,0.580746326907754,-0.07680281288181702,15.826065374488737,6.238809582312351,6.272735694958257,0.0,0.5927322568470487,-0.10659035499296543,4.269088466966331,-0.06594920501762644,-0.003051230550126513,0.0,446.4647275388671,445.7234824914617,446.8019817233827,448.42979192556527
2.520000000000002,0.6165191952058178,-0.0841523841396157,16.085685298815182,6.234861299449733,6.273049121772848,0.0,0.5996800587031852,-0.13878718741293178,4.3844508861915665,-0.06551742826563729,0.018060393539991376,0.0,457.7371064453678,459.4141964762818,459.22898806504685,459.26018500812273
2.580000000000002,0.6526818477141466,-0.09344138547805185,16.350680041012232,6.23072374847588,6.274507884111461,0.0,0.6056115278545353,-0.17122253994038306,4.448439762667907,-0.07692270774759151,0.03455012341878863,0.0,443.0907968906935,444.44457806292274,444.5652688531877,443.626000124401
2.640000000000002,0.6891797863620582,-0.10483468742730882,16.6209176192091,6.226390345241908,6.276258443384581,0.0,0.6107783939562539,-0.20899248987110441,4.559019379667059,-0.06418212528001685,0.01536126250479939,0.0,460.4385421557219,458.9180016087428,457.7128598601697,458.7218656892325
2.700000000000002,0.7259277212946915,-0.11835085196989133,16.893768884787697,6.22292161650023,6.2770423434010905,0.0,0.6140796499488029,-0.24185579211048172,4.536091743012342,-0.04741877344799719,0.008023965719357502,0.0,418.4895891702662,417.8502509987816,415.56820573245744,417.0325407987163
2.760000000000002,0.7628719137301481,-0.13399931888918065,17.166958723826806,6.220102811429747,6.2772536143829925,0.0,0.6173575858052729,-0.280011967995037,4.5700770244543465,-0.04611710949100977,-0.007490974742132864,0.0,437.09607874783495,435.8009816169013,435.06966890205103,435.1772795913632
2.820000000000002,0.8000105845028977,-0.15197840461863252,17.4420150757172,6.217680804929497,6.277039584227822,0.0,0.6206264718587516,-0.31951824791870487,4.598328693295964,-0.030819129797182595,0.0033088825869802153,0.0,433.9767429274452,434.8824804468548,433.4989983055262,434.78179029654876
2.880000000000002,0.8373493670120786,-0.17239186254089348,17.719110739608634,6.216571808242806,6.276873075122232,0.0,0.6239923453180326,-0.3610502428950616,4.638013513072707,-0.0011492650396670544,-0.019145683717514614,0.0,438.4194760276984,436.54963596865525,437.7847145133288,440.2467588023685
2.940000000000002,0.8748889579182964,-0.19522116194541828,17.997209414329806,6.2162101278482496,6.2755022818592,0.0,0.6274358687060185,-0.39994456113803206,4.631951407622027,-0.01821195887348836,-0.03152423814206978,0.0,424.3115307070988,423.2472768103909,424.4601803862264,422.99322896030424
